,time,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,latitiude,longitude
955,2021-11-14,6.7,15.7,39,40.94903,111.92308
956,2021-11-15,5.3,13.4,27,40.94903,111.92308
957,2021-11-16,9.8,19.2,222,40.667835,111.92634
958,2021-11-17,11.4,20.4,225,40.667835,111.92634
959,2021-11-18,9.2,15.2,81,40.667835,111.92634
960,2021-11-19,7.3,15.0,21,40.667835,111.92634
961,2021-11-20,20.6,36.5,259,40.667835,111.92634
962,2021-11-21,19.5,36.5,287,40.667835,111.92634
963,2021-11-22,11.9,21.9,237,40.667835,111.92634
964,2021-11-23,9.8,20.1,228,40.667835,111.92634
965,2021-11-24,9.8,19.5,215,40.667835,111.92634
966,2021-11-25,5.8,13.2,164,40.667835,111.92634
967,2021-11-26,5.9,10.5,178,40.667835,111.92634
968,2021-11-16,19.3,39.4,249,41.23023,111.91977
969,2021-11-17,19.5,40.0,258,41.23023,111.91977
970,2021-11-18,9.9,22.1,162,41.23023,111.91977
971,2021-11-19,9.7,21.7,318,41.23023,111.91977
972,2021-11-20,27.0,54.8,281,41.23023,111.91977
973,2021-11-21,26.9,54.8,310,41.23023,111.91977
974,2021-11-22,16.6,34.9,289,41.23023,111.91977
975,2021-11-23,17.5,36.5,288,41.23023,111.91977
976,2021-11-24,16.9,36.7,290,41.23023,111.91977
977,2021-11-25,11.1,23.5,305,41.23023,111.91977
978,2021-11-26,15.7,33.3,197,41.23023,111.91977
979,2021-11-16,6.8,15.7,127,40.94903,111.92308
980,2021-11-17,5.2,15.4,91,40.94903,111.92308
981,2021-11-18,10.8,20.4,46,40.94903,111.92308
982,2021-11-19,6.4,12.5,28,40.94903,111.92308
983,2021-11-20,20.5,39.4,276,40.94903,111.92308
984,2021-11-21,22.7,43.0,297,40.94903,111.92308
985,2021-11-22,10.1,21.0,183,40.94903,111.92308
986,2021-11-23,6.8,16.1,139,40.94903,111.92308
987,2021-11-24,5.1,15.2,102,40.94903,111.92308
988,2021-11-25,5.0,12.3,18,40.94903,111.92308
989,2021-11-26,4.9,12.1,32,40.94903,111.92308
990,2021-11-27,8.0,15.2,212,40.667835,111.92634
991,2021-11-28,11.4,21.3,293,40.667835,111.92634
992,2021-11-29,14.8,25.5,287,40.667835,111.92634
993,2021-11-30,9.7,17.4,234,40.667835,111.92634
994,2021-12-01,11.6,21.9,227,40.667835,111.92634
995,2021-12-02,12.1,21.7,232,40.667835,111.92634
996,2021-12-03,7.5,15.7,211,40.667835,111.92634
997,2021-12-04,7.0,13.6,227,40.667835,111.92634
998,2021-12-05,7.7,13.6,308,40.667835,111.92634
999,2021-12-06,6.3,8.5,102,40.667835,111.92634
1000,2021-12-07,5.2,8.3,193,40.667835,111.92634
1001,2021-11-27,18.2,39.1,199,41.23023,111.91977
1002,2021-11-28,16.3,33.1,313,41.23023,111.91977
1003,2021-11-29,22.6,45.6,315,41.23023,111.91977
1004,2021-11-30,17.1,35.8,299,41.23023,111.91977
1005,2021-12-01,21.4,43.8,297,41.23023,111.91977
1006,2021-12-02,21.1,43.8,312,41.23023,111.91977
1007,2021-12-03,13.7,28.4,281,41.23023,111.91977
1008,2021-12-04,13.0,28.6,222,41.23023,111.91977
1009,2021-12-05,14.9,33.1,329,41.23023,111.91977
1010,2021-12-06,10.7,23.0,177,41.23023,111.91977
1011,2021-12-07,20.6,43.2,183,41.23023,111.91977
1012,2021-11-27,5.6,13.0,140,40.94903,111.92308
1013,2021-11-28,10.5,21.0,321,40.94903,111.92308
1014,2021-11-29,17.4,34.4,305,40.94903,111.92308
1015,2021-11-30,9.9,20.8,263,40.94903,111.92308
1016,2021-12-01,7.9,18.1,210,40.94903,111.92308
1017,2021-12-02,8.3,17.9,228,40.94903,111.92308
1018,2021-12-03,7.1,16.6,88,40.94903,111.92308
1019,2021-12-04,5.1,13.4,95,40.94903,111.92308
1020,2021-12-05,8.4,20.8,2,40.94903,111.92308
1021,2021-12-06,5.8,14.1,36,40.94903,111.92308
1022,2021-12-07,3.7,10.5,54,40.94903,111.92308
1023,2021-12-08,9.8,19.2,220,40.667835,111.92634
1024,2021-12-09,10.6,19.9,213,40.667835,111.92634
1025,2021-12-10,9.1,17.7,235,40.667835,111.92634
1026,2021-12-11,10.1,18.3,333,40.667835,111.92634
1027,2021-12-12,6.4,13.9,216,40.667835,111.92634
1028,2021-12-13,9.8,17.9,237,40.667835,111.92634
1029,2021-12-14,9.8,19.2,233,40.667835,111.92634
1030,2021-12-15,13.4,23.7,266,40.667835,111.92634
1031,2021-12-16,13.6,25.1,309,40.667835,111.92634
1032,2021-12-17,15.0,27.1,245,40.667835,111.92634
1033,2021-12-18,15.7,28.4,243,40.667835,111.92634
1034,2021-12-08,16.2,37.1,220,41.23023,111.91977
1035,2021-12-09,17.8,36.2,287,41.23023,111.91977
1036,2021-12-10,17.4,35.8,292,41.23023,111.91977
1037,2021-12-11,17.9,37.1,312,41.23023,111.91977
1038,2021-12-12,13.0,28.6,228,41.23023,111.91977
1039,2021-12-13,16.3,35.1,251,41.23023,111.91977
1040,2021-12-14,16.3,34.4,251,41.23023,111.91977
1041,2021-12-15,20.5,43.0,287,41.23023,111.91977
1042,2021-12-16,19.5,40.3,307,41.23023,111.91977
1043,2021-12-17,19.7,42.5,268,41.23023,111.91977
1044,2021-12-18,19.2,39.8,266,41.23023,111.91977
1045,2021-12-08,5.6,14.1,158,40.94903,111.92308
1046,2021-12-09,6.0,14.5,44,40.94903,111.92308
1047,2021-12-10,10.9,22.4,308,40.94903,111.92308
1048,2021-12-11,10.7,23.3,301,40.94903,111.92308
1049,2021-12-12,8.2,17.2,225,40.94903,111.92308
1050,2021-12-13,6.8,15.7,240,40.94903,111.92308
1051,2021-12-14,4.5,13.4,64,40.94903,111.92308
1052,2021-12-15,12.7,25.5,298,40.94903,111.92308
1053,2021-12-16,12.6,25.3,289,40.94903,111.92308
1054,2021-12-17,10.0,20.4,213,40.94903,111.92308
1055,2021-12-18,13.3,26.2,187,40.94903,111.92308
1056,2021-12-19,13.1,23.7,230,40.667835,111.92634
1057,2021-12-20,7.6,15.7,213,40.667835,111.92634
1058,2021-12-21,6.2,13.9,226,40.667835,111.92634
1059,2021-12-22,6.3,13.2,219,40.667835,111.92634
1060,2021-12-23,11.2,19.9,33,40.667835,111.92634
1061,2021-12-24,7.8,18.6,33,40.667835,111.92634
1062,2021-12-25,9.7,16.6,275,40.667835,111.92634
1063,2021-12-26,8.1,16.8,206,40.667835,111.92634
1064,2021-12-27,6.9,15.2,225,40.667835,111.92634
1065,2021-12-28,10.5,20.4,220,40.667835,111.92634
1066,2021-12-29,11.9,21.7,236,40.667835,111.92634
1067,2021-12-19,18.6,38.5,278,41.23023,111.91977
1068,2021-12-20,13.9,30.9,247,41.23023,111.91977
1069,2021-12-21,10.8,23.9,291,41.23023,111.91977
1070,2021-12-22,12.9,27.3,294,41.23023,111.91977
1071,2021-12-23,14.4,28.9,3,41.23023,111.91977
1072,2021-12-24,12.1,26.4,3,41.23023,111.91977
1073,2021-12-25,16.8,34.2,325,41.23023,111.91977
1074,2021-12-26,13.3,29.8,308,41.23023,111.91977
1075,2021-12-27,11.7,24.8,298,41.23023,111.91977
1076,2021-12-28,18.0,37.8,312,41.23023,111.91977
1077,2021-12-29,17.3,36.7,299,41.23023,111.91977
1078,2021-12-19,6.6,14.5,81,40.94903,111.92308
1079,2021-12-20,6.0,13.2,63,40.94903,111.92308
1080,2021-12-21,6.5,13.4,7,40.94903,111.92308
1081,2021-12-22,7.4,13.9,25,40.94903,111.92308
1082,2021-12-23,9.7,19.0,43,40.94903,111.92308
1083,2021-12-24,8.4,16.6,32,40.94903,111.92308
1084,2021-12-25,9.4,19.9,265,40.94903,111.92308
1085,2021-12-26,10.0,20.4,154,40.94903,111.92308
1086,2021-12-27,6.1,14.5,128,40.94903,111.92308
1087,2021-12-28,9.1,19.5,190,40.94903,111.92308
1088,2021-12-29,9.6,20.1,183,40.94903,111.92308
1089,2021-12-30,8.1,17.4,219,40.667835,111.92634
1090,2021-12-31,8.0,16.6,247,40.667835,111.92634
1091,2022-01-01,8.2,16.6,24,40.667835,111.92634
1092,2022-01-02,4.3,11.6,231,40.667835,111.92634
1093,2022-01-03,4.7,11.6,186,40.667835,111.92634
1094,2022-01-04,5.6,11.4,141,40.667835,111.92634
1095,2022-01-05,8.4,11.9,124,40.667835,111.92634
1096,2022-01-06,5.9,12.5,218,40.667835,111.92634
1097,2022-01-07,8.7,15.4,227,40.667835,111.92634
1098,2022-01-08,4.8,10.5,251,40.667835,111.92634
1099,2022-01-09,7.9,13.4,329,40.667835,111.92634
1100,2021-12-30,14.8,34.9,255,41.23023,111.91977
1101,2021-12-31,18.5,38.5,271,41.23023,111.91977
1102,2022-01-01,15.3,34.2,266,41.23023,111.91977
1103,2022-01-02,11.2,26.6,293,41.23023,111.91977
1104,2022-01-03,8.4,19.7,239,41.23023,111.91977
1105,2022-01-04,6.9,17.9,242,41.23023,111.91977
1106,2022-01-05,7.3,16.6,164,41.23023,111.91977
1107,2022-01-06,11.9,24.4,233,41.23023,111.91977
1108,2022-01-07,11.7,25.1,310,41.23023,111.91977
1109,2022-01-08,8.1,17.9,323,41.23023,111.91977
1110,2022-01-09,16.7,34.9,324,41.23023,111.91977
1111,2021-12-30,8.2,17.9,97,40.94903,111.92308
1112,2021-12-31,6.8,15.4,317,40.94903,111.92308
1113,2022-01-01,7.9,17.2,9,40.94903,111.92308
1114,2022-01-02,7.0,15.7,36,40.94903,111.92308
1115,2022-01-03,7.7,16.8,30,40.94903,111.92308
1116,2022-01-04,5.5,11.4,36,40.94903,111.92308
1117,2022-01-05,7.3,14.1,43,40.94903,111.92308
1118,2022-01-06,6.5,14.8,291,40.94903,111.92308
1119,2022-01-07,7.8,15.4,81,40.94903,111.92308
1120,2022-01-08,5.8,14.1,146,40.94903,111.92308
1121,2022-01-09,11.3,23.0,325,40.94903,111.92308
1122,2022-01-10,7.1,13.9,240,40.667835,111.92634
1123,2022-01-11,10.3,19.7,333,40.667835,111.92634
1124,2022-01-12,12.0,21.0,289,40.667835,111.92634
1125,2022-01-13,7.6,15.9,204,40.667835,111.92634
1126,2022-01-14,10.2,18.3,282,40.667835,111.92634
1127,2022-01-15,7.6,14.1,241,40.667835,111.92634
1128,2022-01-16,8.5,13.9,338,40.667835,111.92634
1129,2022-01-17,7.5,15.2,215,40.667835,111.92634
1130,2022-01-18,7.9,15.4,109,40.667835,111.92634
1131,2022-01-19,7.7,13.6,132,40.667835,111.92634
1132,2022-01-20,8.4,13.6,196,40.667835,111.92634
1133,2022-01-10,17.0,35.3,291,41.23023,111.91977
1134,2022-01-11,18.7,37.6,327,41.23023,111.91977
1135,2022-01-12,18.9,38.9,299,41.23023,111.91977
1136,2022-01-13,12.9,30.6,209,41.23023,111.91977
1137,2022-01-14,14.4,30.6,304,41.23023,111.91977
1138,2022-01-15,14.6,30.6,274,41.23023,111.91977
1139,2022-01-16,15.3,31.8,312,41.23023,111.91977
1140,2022-01-17,13.9,29.3,267,41.23023,111.91977
1141,2022-01-18,13.6,29.1,340,41.23023,111.91977
1142,2022-01-19,17.3,35.6,181,41.23023,111.91977
1143,2022-01-20,17.4,36.0,188,41.23023,111.91977
1144,2022-01-10,13.1,26.4,236,40.94903,111.92308
1145,2022-01-11,8.6,17.4,4,40.94903,111.92308
1146,2022-01-12,12.2,24.6,285,40.94903,111.92308
1147,2022-01-13,5.6,14.3,41,40.94903,111.92308
1148,2022-01-14,7.6,17.0,333,40.94903,111.92308
1149,2022-01-15,7.2,15.9,8,40.94903,111.92308
1150,2022-01-16,9.4,20.6,330,40.94903,111.92308
1151,2022-01-17,6.2,16.8,129,40.94903,111.92308
1152,2022-01-18,6.3,14.5,53,40.94903,111.92308
1153,2022-01-19,6.5,14.8,52,40.94903,111.92308
1154,2022-01-20,6.7,16.3,130,40.94903,111.92308
1155,2022-01-21,4.7,9.6,285,40.667835,111.92634
1156,2022-01-22,4.3,11.0,150,40.667835,111.92634
1157,2022-01-23,8.5,16.8,217,40.667835,111.92634
1158,2022-01-24,9.3,17.7,268,40.667835,111.92634
1159,2022-01-25,6.7,12.3,99,40.667835,111.92634
1160,2022-01-26,6.7,11.6,347,40.667835,111.92634
1161,2022-01-27,7.1,13.9,219,40.667835,111.92634
1162,2022-01-28,6.5,14.8,196,40.667835,111.92634
1163,2022-01-29,20.2,36.0,215,40.667835,111.92634
1164,2022-01-30,22.7,40.0,252,40.667835,111.92634
1165,2022-01-31,12.8,23.9,353,40.667835,111.92634
1166,2022-01-21,11.4,27.1,215,41.23023,111.91977
1167,2022-01-22,6.7,15.7,178,41.23023,111.91977
1168,2022-01-23,11.5,24.4,232,41.23023,111.91977
1169,2022-01-24,15.7,32.7,299,41.23023,111.91977
1170,2022-01-25,15.3,32.2,317,41.23023,111.91977
1171,2022-01-26,7.3,16.8,347,41.23023,111.91977
1172,2022-01-27,8.9,20.6,311,41.23023,111.91977
1173,2022-01-28,8.7,19.9,249,41.23023,111.91977
1174,2022-01-29,14.0,31.1,201,41.23023,111.91977
1175,2022-01-30,19.5,39.8,301,41.23023,111.91977
1176,2022-01-31,18.1,37.6,315,41.23023,111.91977
1177,2022-01-21,4.7,11.9,159,40.94903,111.92308
1178,2022-01-22,6.0,12.1,48,40.94903,111.92308
1179,2022-01-23,6.2,14.1,282,40.94903,111.92308
1180,2022-01-24,10.3,21.3,322,40.94903,111.92308
1181,2022-01-25,10.4,21.7,356,40.94903,111.92308
1182,2022-01-26,6.9,15.7,25,40.94903,111.92308
1183,2022-01-27,7.5,16.8,270,40.94903,111.92308
1184,2022-01-28,8.9,19.0,6,40.94903,111.92308
1185,2022-01-29,11.9,23.9,154,40.94903,111.92308
1186,2022-01-30,14.5,28.9,280,40.94903,111.92308
1187,2022-01-31,8.6,18.8,351,40.94903,111.92308
1188,2022-02-01,7.6,15.2,216,40.667835,111.92634
1189,2022-02-02,8.4,16.8,293,40.667835,111.92634
1190,2022-02-03,8.7,16.1,327,40.667835,111.92634
1191,2022-02-04,8.8,16.3,322,40.667835,111.92634
1192,2022-02-05,7.2,14.5,236,40.667835,111.92634
1193,2022-02-06,6.7,11.4,55,40.667835,111.92634
1194,2022-02-07,7.0,14.5,222,40.667835,111.92634
1195,2022-02-08,9.4,18.6,224,40.667835,111.92634
1196,2022-02-09,11.1,21.7,230,40.667835,111.92634
1197,2022-02-10,14.5,26.2,212,40.667835,111.92634
1198,2022-02-11,7.8,14.1,265,40.667835,111.92634
1199,2022-02-01,13.9,29.1,306,41.23023,111.91977
1200,2022-02-02,15.8,32.2,313,41.23023,111.91977
1201,2022-02-03,15.7,32.2,323,41.23023,111.91977
1202,2022-02-04,16.0,32.9,331,41.23023,111.91977
1203,2022-02-05,12.1,24.4,331,41.23023,111.91977
1204,2022-02-06,9.2,20.6,345,41.23023,111.91977
1205,2022-02-07,9.6,21.7,309,41.23023,111.91977
1206,2022-02-08,11.0,23.9,222,41.23023,111.91977
1207,2022-02-09,21.8,43.6,230,41.23023,111.91977
1208,2022-02-10,21.5,44.1,262,41.23023,111.91977
1209,2022-02-11,13.5,28.4,239,41.23023,111.91977
1210,2022-02-01,8.1,17.9,272,40.94903,111.92308
1211,2022-02-02,9.4,19.2,354,40.94903,111.92308
1212,2022-02-03,12.4,24.6,337,40.94903,111.92308
1213,2022-02-04,12.8,25.3,341,40.94903,111.92308
1214,2022-02-05,8.6,20.4,27,40.94903,111.92308
1215,2022-02-06,7.6,13.9,6,40.94903,111.92308
1216,2022-02-07,7.3,15.4,295,40.94903,111.92308
1217,2022-02-08,8.2,18.1,200,40.94903,111.92308
1218,2022-02-09,8.9,18.8,168,40.94903,111.92308
1219,2022-02-10,11.3,22.1,236,40.94903,111.92308
1220,2022-02-11,6.1,14.5,71,40.94903,111.92308
1221,2022-02-12,16.1,31.5,204,40.667835,111.92634
1222,2022-02-13,15.1,30.4,340,40.667835,111.92634
1223,2022-02-14,7.3,16.1,150,40.667835,111.92634
1224,2022-02-15,9.2,16.6,14,40.667835,111.92634
1225,2022-02-16,8.2,13.6,100,40.667835,111.92634
1226,2022-02-17,9.2,19.2,313,40.667835,111.92634
1227,2022-02-18,12.9,24.6,292,40.667835,111.92634
1228,2022-02-19,14.7,27.5,270,40.667835,111.92634
1229,2022-02-20,15.2,28.0,309,40.667835,111.92634
1230,2022-02-21,14.4,25.9,335,40.667835,111.92634
1231,2022-02-22,6.5,14.1,196,40.667835,111.92634
1232,2022-02-12,16.0,34.9,191,41.23023,111.91977
1233,2022-02-13,18.0,35.8,325,41.23023,111.91977
1234,2022-02-14,14.6,31.1,294,41.23023,111.91977
1235,2022-02-15,14.5,31.3,315,41.23023,111.91977
1236,2022-02-16,14.3,31.3,184,41.23023,111.91977
1237,2022-02-17,15.3,32.4,298,41.23023,111.91977
1238,2022-02-18,19.6,39.4,310,41.23023,111.91977
1239,2022-02-19,20.7,41.6,292,41.23023,111.91977
1240,2022-02-20,23.0,46.5,306,41.23023,111.91977
1241,2022-02-21,17.4,36.5,321,41.23023,111.91977
1242,2022-02-22,11.1,23.9,274,41.23023,111.91977
1243,2022-02-12,12.4,22.6,44,40.94903,111.92308
1244,2022-02-13,18.5,35.8,4,40.94903,111.92308
1245,2022-02-14,9.6,21.0,292,40.94903,111.92308
1246,2022-02-15,11.1,22.1,346,40.94903,111.92308
1247,2022-02-16,9.1,16.1,62,40.94903,111.92308
1248,2022-02-17,14.5,28.9,335,40.94903,111.92308
1249,2022-02-18,14.0,28.2,302,40.94903,111.92308
1250,2022-02-19,15.0,30.0,302,40.94903,111.92308
1251,2022-02-20,16.7,33.6,319,40.94903,111.92308
1252,2022-02-21,12.7,26.6,323,40.94903,111.92308
1253,2022-02-22,7.5,17.9,250,40.94903,111.92308
1254,2022-02-23,8.3,17.7,197,40.667835,111.92634
1255,2022-02-24,12.8,24.2,220,40.667835,111.92634
1256,2022-02-25,16.4,29.8,269,40.667835,111.92634
1257,2022-02-26,16.0,28.6,234,40.667835,111.92634
1258,2022-02-27,16.4,30.0,240,40.667835,111.92634
1259,2022-02-28,19.9,35.1,310,40.667835,111.92634
1260,2022-03-01,13.7,25.9,233,40.667835,111.92634
1261,2022-03-02,14.4,26.8,228,40.667835,111.92634
1262,2022-03-03,18.8,33.1,263,40.667835,111.92634
1263,2022-03-04,11.7,22.6,314,40.667835,111.92634
1264,2022-03-05,9.9,19.9,211,40.667835,111.92634
1265,2022-02-23,12.6,26.8,241,41.23023,111.91977
1266,2022-02-24,18.5,38.3,242,41.23023,111.91977
1267,2022-02-25,21.6,43.6,305,41.23023,111.91977
1268,2022-02-26,16.8,34.4,259,41.23023,111.91977
1269,2022-02-27,18.5,38.3,263,41.23023,111.91977
1270,2022-02-28,18.2,38.3,315,41.23023,111.91977
1271,2022-03-01,15.9,33.3,272,41.23023,111.91977
1272,2022-03-02,20.6,42.1,249,41.23023,111.91977
1273,2022-03-03,21.4,46.8,291,41.23023,111.91977
1274,2022-03-04,22.2,45.6,309,41.23023,111.91977
1275,2022-03-05,22.2,46.3,223,41.23023,111.91977
1276,2022-02-23,8.5,18.8,289,40.94903,111.92308
1277,2022-02-24,10.1,20.8,242,40.94903,111.92308
1278,2022-02-25,17.0,33.8,278,40.94903,111.92308
1279,2022-02-26,12.7,25.5,199,40.94903,111.92308
1280,2022-02-27,14.8,30.0,301,40.94903,111.92308
1281,2022-02-28,17.5,34.4,324,40.94903,111.92308
1282,2022-03-01,14.1,28.2,220,40.94903,111.92308
1283,2022-03-02,10.3,21.9,177,40.94903,111.92308
1284,2022-03-03,16.6,33.1,282,40.94903,111.92308
1285,2022-03-04,15.1,30.2,284,40.94903,111.92308
1286,2022-03-05,11.5,23.9,193,40.94903,111.92308
1287,2022-03-06,11.6,21.7,255,40.667835,111.92634
1288,2022-03-07,8.0,16.8,197,40.667835,111.92634
1289,2022-03-08,9.6,13.2,146,40.667835,111.92634
1290,2022-03-09,10.3,20.1,221,40.667835,111.92634
1291,2022-03-10,11.3,17.9,81,40.667835,111.92634
1292,2022-03-11,16.4,31.1,166,40.667835,111.92634
1293,2022-03-12,8.6,16.6,128,40.667835,111.92634
1294,2022-03-13,22.4,37.6,254,40.667835,111.92634
1295,2022-03-14,17.7,32.2,231,40.667835,111.92634
1296,2022-03-15,18.1,33.3,346,40.667835,111.92634
1297,2022-03-16,8.8,20.1,72,40.667835,111.92634
1298,2022-03-06,21.8,44.3,297,41.23023,111.91977
1299,2022-03-07,11.4,24.4,227,41.23023,111.91977
1300,2022-03-08,15.3,32.2,181,41.23023,111.91977
1301,2022-03-09,13.0,30.4,224,41.23023,111.91977
1302,2022-03-10,19.3,41.4,120,41.23023,111.91977
1303,2022-03-11,20.6,43.0,216,41.23023,111.91977
1304,2022-03-12,13.8,29.3,160,41.23023,111.91977
1305,2022-03-13,20.9,48.1,281,41.23023,111.91977
1306,2022-03-14,23.5,45.9,264,41.23023,111.91977
1307,2022-03-15,28.1,55.3,320,41.23023,111.91977
1308,2022-03-16,11.6,23.0,130,41.23023,111.91977
1309,2022-03-06,8.6,19.5,303,40.94903,111.92308
1310,2022-03-07,8.8,19.2,187,40.94903,111.92308
1311,2022-03-08,9.2,19.2,60,40.94903,111.92308
1312,2022-03-09,8.9,19.9,143,40.94903,111.92308
1313,2022-03-10,16.1,30.0,42,40.94903,111.92308
1314,2022-03-11,16.0,34.9,145,40.94903,111.92308
1315,2022-03-12,12.8,24.8,36,40.94903,111.92308
1316,2022-03-13,17.8,39.1,289,40.94903,111.92308
1317,2022-03-14,15.4,30.9,242,40.94903,111.92308
1318,2022-03-15,19.5,38.7,336,40.94903,111.92308
1319,2022-03-16,13.2,24.8,66,40.94903,111.92308
1320,2022-03-17,13.4,26.2,239,40.667835,111.92634
1321,2022-03-18,13.2,25.5,28,40.667835,111.92634
1322,2022-03-19,6.8,11.4,62,40.667835,111.92634
1323,2022-03-20,9.4,18.8,60,40.667835,111.92634
1324,2022-03-21,9.1,15.2,92,40.667835,111.92634
1325,2022-03-22,7.6,17.0,249,40.667835,111.92634
1326,2022-03-23,5.8,15.7,176,40.667835,111.92634
1327,2022-03-24,8.8,17.7,43,40.667835,111.92634
1328,2022-03-25,20.8,37.1,259,40.667835,111.92634
1329,2022-03-26,21.7,38.3,296,40.667835,111.92634
1330,2022-03-27,11.7,21.9,225,40.667835,111.92634
1331,2022-03-17,18.1,36.2,260,41.23023,111.91977
1332,2022-03-18,18.8,37.6,360,41.23023,111.91977
1333,2022-03-19,12.6,28.0,260,41.23023,111.91977
1334,2022-03-20,11.3,24.8,13,41.23023,111.91977
1335,2022-03-21,8.8,19.2,153,41.23023,111.91977
1336,2022-03-22,12.5,28.6,233,41.23023,111.91977
1337,2022-03-23,15.1,35.1,206,41.23023,111.91977
1338,2022-03-24,12.7,27.5,323,41.23023,111.91977
1339,2022-03-25,25.3,51.9,279,41.23023,111.91977
1340,2022-03-26,22.8,50.1,305,41.23023,111.91977
1341,2022-03-27,19.5,41.6,200,41.23023,111.91977
1342,2022-03-17,14.3,27.7,247,40.94903,111.92308
1343,2022-03-18,21.1,41.8,5,40.94903,111.92308
1344,2022-03-19,9.4,24.4,35,40.94903,111.92308
1345,2022-03-20,11.4,21.7,35,40.94903,111.92308
1346,2022-03-21,10.2,18.8,60,40.94903,111.92308
1347,2022-03-22,5.8,14.3,174,40.94903,111.92308
1348,2022-03-23,4.9,13.4,65,40.94903,111.92308
1349,2022-03-24,16.4,31.1,354,40.94903,111.92308
1350,2022-03-25,21.9,42.1,310,40.94903,111.92308
1351,2022-03-26,21.2,42.7,307,40.94903,111.92308
1352,2022-03-27,11.9,24.6,200,40.94903,111.92308
1353,2022-03-28,16.7,30.4,224,40.667835,111.92634
1354,2022-03-29,16.2,29.1,257,40.667835,111.92634
1355,2022-03-30,17.5,34.9,2,40.667835,111.92634
1356,2022-03-31,13.2,26.2,204,40.667835,111.92634
1357,2022-04-01,16.7,30.6,319,40.667835,111.92634
1358,2022-04-02,9.4,19.7,210,40.667835,111.92634
1359,2022-04-03,10.3,20.4,219,40.667835,111.92634
1360,2022-04-04,16.9,29.5,257,40.667835,111.92634
1361,2022-04-05,12.0,23.3,103,40.667835,111.92634
1362,2022-04-06,12.5,24.4,274,40.667835,111.92634
1363,2022-04-07,13.8,25.7,233,40.667835,111.92634
1364,2022-03-28,20.9,45.4,206,41.23023,111.91977
1365,2022-03-29,19.0,40.9,304,41.23023,111.91977
1366,2022-03-30,18.2,38.5,337,41.23023,111.91977
1367,2022-03-31,19.9,40.3,237,41.23023,111.91977
1368,2022-04-01,22.8,45.4,328,41.23023,111.91977
1369,2022-04-02,13.7,28.6,219,41.23023,111.91977
1370,2022-04-03,14.6,30.4,208,41.23023,111.91977
1371,2022-04-04,20.9,42.5,300,41.23023,111.91977
1372,2022-04-05,13.7,29.1,314,41.23023,111.91977
1373,2022-04-06,20.2,40.5,297,41.23023,111.91977
1374,2022-04-07,16.5,33.8,236,41.23023,111.91977
1375,2022-03-28,15.2,32.2,183,40.94903,111.92308
1376,2022-03-29,16.3,34.7,350,40.94903,111.92308
1377,2022-03-30,18.3,36.5,357,40.94903,111.92308
1378,2022-03-31,12.8,26.6,2,40.94903,111.92308
1379,2022-04-01,20.9,40.5,332,40.94903,111.92308
1380,2022-04-02,10.3,21.7,194,40.94903,111.92308
1381,2022-04-03,10.5,22.8,165,40.94903,111.92308
1382,2022-04-04,14.5,29.1,315,40.94903,111.92308
1383,2022-04-05,10.9,23.5,0,40.94903,111.92308
1384,2022-04-06,12.7,25.3,329,40.94903,111.92308
1385,2022-04-07,14.5,30.0,188,40.94903,111.92308
1386,2022-04-08,14.0,25.5,243,40.667835,111.92634
1387,2022-04-09,18.5,32.4,235,40.667835,111.92634
1388,2022-04-10,19.2,35.3,277,40.667835,111.92634
1389,2022-04-11,12.5,23.5,358,40.667835,111.92634
1390,2022-04-12,10.8,18.8,220,40.667835,111.92634
1391,2022-04-13,12.3,22.8,37,40.667835,111.92634
1392,2022-04-14,9.8,20.1,62,40.667835,111.92634
1393,2022-04-15,7.9,16.8,118,40.667835,111.92634
1394,2022-04-16,13.5,24.2,211,40.667835,111.92634
1395,2022-04-17,12.2,25.1,345,40.667835,111.92634
1396,2022-04-18,12.6,24.6,281,40.667835,111.92634
1397,2022-04-08,22.5,44.7,253,41.23023,111.91977
1398,2022-04-09,22.6,46.8,248,41.23023,111.91977
1399,2022-04-10,22.2,51.9,297,41.23023,111.91977
1400,2022-04-11,19.5,39.6,360,41.23023,111.91977
1401,2022-04-12,16.5,34.4,250,41.23023,111.91977
1402,2022-04-13,17.5,36.0,346,41.23023,111.91977
1403,2022-04-14,11.6,24.4,77,41.23023,111.91977
1404,2022-04-15,9.1,19.9,176,41.23023,111.91977
1405,2022-04-16,18.5,38.3,199,41.23023,111.91977
1406,2022-04-17,12.1,27.7,49,41.23023,111.91977
1407,2022-04-18,15.4,31.3,282,41.23023,111.91977
1408,2022-04-08,14.1,27.7,276,40.94903,111.92308
1409,2022-04-09,15.8,31.3,224,40.94903,111.92308
1410,2022-04-10,15.4,31.8,304,40.94903,111.92308
1411,2022-04-11,13.2,26.4,7,40.94903,111.92308
1412,2022-04-12,10.5,23.0,257,40.94903,111.92308
1413,2022-04-13,20.5,38.9,355,40.94903,111.92308
1414,2022-04-14,12.4,23.9,57,40.94903,111.92308
1415,2022-04-15,9.8,19.9,73,40.94903,111.92308
1416,2022-04-16,11.9,26.4,215,40.94903,111.92308
1417,2022-04-17,9.5,19.7,22,40.94903,111.92308
1418,2022-04-18,10.1,22.4,333,40.94903,111.92308
1419,2022-04-19,21.5,38.9,228,40.667835,111.92634
1420,2022-04-20,21.4,38.7,229,40.667835,111.92634
