,OBJECTID,GEOID,county,Tract,Low,Lowmod,Lowmod_pct,category,geometry,longitude,latitude,County_encoded,category_encoded
749,199902,490351143002,Salt Lake County,114300,35,890,0.3532,green,POINT (-111.99594332477199 40.62154013520253),-111.99594332477199,40.62154013520253,1,1
750,199903,490351143003,Salt Lake County,114300,520,1675,0.3846,green,POINT (-112.0157091351304 40.60334836520468),-112.0157091351304,40.60334836520468,1,1
751,199904,490351143004,Salt Lake County,114300,1135,2765,0.3552,green,POINT (-112.04314989991457 40.59649596939508),-112.04314989991457,40.59649596939508,1,1
752,199905,490351145001,Salt Lake County,114500,800,1635,0.6387,orange,POINT (-112.00473344199234 40.70565773577584),-112.00473344199234,40.70565773577584,1,2
753,199906,490351145002,Salt Lake County,114500,505,780,0.5217,orange,POINT (-111.9910281454871 40.70575354981186),-111.9910281454871,40.70575354981186,1,2
754,199907,490351145003,Salt Lake County,114500,550,1515,0.6,orange,POINT (-111.98679168428605 40.739939501590705),-111.98679168428605,40.739939501590705,1,2
755,199908,490351146001,Salt Lake County,114600,560,890,0.3747,green,POINT (-111.92712016035489 40.51139554726292),-111.92712016035489,40.51139554726292,1,1
756,199909,490351146002,Salt Lake County,114600,390,510,0.1747,blue,POINT (-111.93389244601734 40.531158625379206),-111.93389244601734,40.531158625379206,1,0
757,199910,490351146003,Salt Lake County,114600,155,745,0.3098,green,POINT (-111.92430675218934 40.53080511248839),-111.92430675218934,40.53080511248839,1,1
758,199911,490351147001,Salt Lake County,114700,765,1305,0.4824,green,POINT (-111.9450135078743 40.818690256459256),-111.9450135078743,40.818690256459256,1,1
759,199912,490351147002,Salt Lake County,114700,805,1265,0.5622,orange,POINT (-111.93087636563676 40.794874380807514),-111.93087636563676,40.794874380807514,1,2
760,199913,490351148001,Salt Lake County,114800,35,90,0.0652,blue,POINT (-111.82409079879429 40.803691559249586),-111.82409079879429,40.803691559249586,1,0
761,199914,490351148002,Salt Lake County,114800,205,215,0.2363,blue,POINT (-111.86810299281869 40.78677211824661),-111.86810299281869,40.78677211824661,1,0
762,199915,490351148003,Salt Lake County,114800,20,45,0.0419,blue,POINT (-111.84817185360522 40.773152471682515),-111.84817185360522,40.773152471682515,1,0
763,199916,490351151061,Salt Lake County,115106,650,1570,0.1842,blue,POINT (-112.00462011640207 40.45992500343437),-112.00462011640207,40.45992500343437,1,0
764,199917,490351152091,Salt Lake County,115209,20,330,0.1104,blue,POINT (-112.03380675710653 40.55372559106721),-112.03380675710653,40.55372559106721,1,0
765,199918,490351152092,Salt Lake County,115209,1055,1920,0.4689,green,POINT (-112.03468812569334 40.577713108761856),-112.03468812569334,40.577713108761856,1,1
766,199919,490359800001,Salt Lake County,980000,0,0,0.0,blue,POINT (-111.99073349179488 40.79312913584335),-111.99073349179488,40.79312913584335,1,0
767,200467,490572001001,Weber County,200100,510,1435,0.6493,orange,POINT (-111.9518448474361 41.26528197968244),-111.9518448474361,41.26528197968244,2,2
768,200468,490572001002,Weber County,200100,365,520,0.5253,orange,POINT (-111.94487494653491 41.26196510704435),-111.94487494653491,41.26196510704435,2,2
769,200469,490572001003,Weber County,200100,335,875,0.6458,orange,POINT (-111.95200620839279 41.255190207826296),-111.95200620839279,41.255190207826296,2,2
770,200470,490572002021,Weber County,200202,890,1265,0.7981,red,POINT (-111.96429887212963 41.263039332882414),-111.96429887212963,41.263039332882414,2,3
771,200471,490572002022,Weber County,200202,740,1170,0.6376,orange,POINT (-111.96290348342767 41.255400526309174),-111.96290348342767,41.255400526309174,2,2
772,200472,490572002031,Weber County,200203,685,1090,0.7676,red,POINT (-111.96421852330273 41.27468413306795),-111.96421852330273,41.27468413306795,2,3
773,200473,490572002032,Weber County,200203,550,1155,0.6489,orange,POINT (-111.95194700454901 41.27436950130963),-111.95194700454901,41.27436950130963,2,2
774,200474,490572002033,Weber County,200203,865,1325,0.7143,orange,POINT (-111.96428576753254 41.26935450328136),-111.96428576753254,41.26935450328136,2,2
775,200475,490572002041,Weber County,200204,715,1125,0.4386,green,POINT (-111.95120462692407 41.28398306296935),-111.95120462692407,41.28398306296935,2,1
776,200476,490572002042,Weber County,200204,1165,1485,0.6401,orange,POINT (-111.9640132875329 41.2831329519492),-111.9640132875329,41.2831329519492,2,2
777,200477,490572003001,Weber County,200300,325,1080,0.809,red,POINT (-111.99978909600925 41.2639220313741),-111.99978909600925,41.2639220313741,2,3
778,200478,490572003002,Weber County,200300,1760,2700,0.6368,orange,POINT (-111.98386819968982 41.25558594537029),-111.98386819968982,41.25558594537029,2,2
779,200479,490572003003,Weber County,200300,645,900,0.7317,orange,POINT (-111.97417932298414 41.25671524170566),-111.97417932298414,41.25671524170566,2,2
780,200480,490572004001,Weber County,200400,575,700,0.814,red,POINT (-111.98108440013242 41.240812673207806),-111.98108440013242,41.240812673207806,2,3
781,200481,490572004002,Weber County,200400,430,695,0.6715,orange,POINT (-111.97346440119237 41.2372955018055),-111.97346440119237,41.2372955018055,2,2
782,200482,490572005001,Weber County,200500,315,390,0.661,orange,POINT (-111.96520659948233 41.2498225335201),-111.96520659948233,41.2498225335201,2,2
783,200483,490572005002,Weber County,200500,550,725,0.636,orange,POINT (-111.96112818954673 41.24678048418447),-111.96112818954673,41.24678048418447,2,2
784,200484,490572005003,Weber County,200500,635,1530,0.5862,orange,POINT (-111.94978041951319 41.239835897917054),-111.94978041951319,41.239835897917054,2,2
785,200485,490572005004,Weber County,200500,410,800,0.7656,red,POINT (-111.96277123796139 41.23910405146113),-111.96277123796139,41.23910405146113,2,3
786,200486,490572005005,Weber County,200500,555,650,0.5159,orange,POINT (-111.96728083841259 41.24051910127226),-111.96728083841259,41.24051910127226,2,2
787,200487,490572006001,Weber County,200600,200,415,0.6288,orange,POINT (-111.95109447077084 41.247673611152315),-111.95109447077084,41.247673611152315,2,2
788,200488,490572006002,Weber County,200600,225,405,0.4737,green,POINT (-111.94461188601586 41.24803315492686),-111.94461188601586,41.24803315492686,2,1
789,200489,490572006003,Weber County,200600,190,465,0.4387,green,POINT (-111.93897856272807 41.252344524826434),-111.93897856272807,41.252344524826434,2,1
790,200490,490572006004,Weber County,200600,420,905,0.4714,green,POINT (-111.93424043385893 41.24320317693987),-111.93424043385893,41.24320317693987,2,1
791,200491,490572007001,Weber County,200700,440,700,0.7487,orange,POINT (-111.93775142036415 41.23296182348138),-111.93775142036415,41.23296182348138,2,2
792,200492,490572007002,Weber County,200700,190,430,0.4599,green,POINT (-111.93334270670287 41.22711807973473),-111.93334270670287,41.22711807973473,2,1
793,200493,490572007003,Weber County,200700,395,520,0.4664,green,POINT (-111.94262381051986 41.22448490450942),-111.94262381051986,41.22448490450942,2,1
794,200494,490572008001,Weber County,200800,730,1465,0.7793,red,POINT (-111.95317950967394 41.231244953034675),-111.95317950967394,41.231244953034675,2,3
795,200495,490572008002,Weber County,200800,925,1175,0.7484,orange,POINT (-111.95367895868857 41.22462882996578),-111.95367895868857,41.22462882996578,2,2
796,200496,490572008003,Weber County,200800,570,765,0.6096,orange,POINT (-111.95378210028034 41.22044366103502),-111.95378210028034,41.22044366103502,2,2
797,200497,490572009001,Weber County,200900,845,1415,0.8324,red,POINT (-111.96378337393902 41.231745794443164),-111.96378337393902,41.231745794443164,2,3
798,200498,490572009002,Weber County,200900,1005,1270,0.7791,red,POINT (-111.96370077917025 41.22483301922605),-111.96370077917025,41.22483301922605,2,3
799,200499,490572009003,Weber County,200900,445,470,0.9495,red,POINT (-111.96349026374507 41.22057224554587),-111.96349026374507,41.22057224554587,2,3
800,200500,490572011001,Weber County,201100,830,1140,0.8507,red,POINT (-111.97998529002523 41.2224678975151),-111.97998529002523,41.2224678975151,2,3
801,200501,490572012001,Weber County,201200,940,1265,0.9134,red,POINT (-111.97837844575442 41.21219298396667),-111.97837844575442,41.21219298396667,2,3
802,200502,490572012002,Weber County,201200,565,660,0.8408,red,POINT (-111.97067305734468 41.21230959674598),-111.97067305734468,41.21230959674598,2,3
803,200503,490572013011,Weber County,201301,320,835,0.6627,orange,POINT (-111.95387519757104 41.21624883172688),-111.95387519757104,41.21624883172688,2,2
804,200504,490572013012,Weber County,201301,1005,1155,0.825,red,POINT (-111.96358825375373 41.216376661875344),-111.96358825375373,41.216376661875344,2,3
805,200505,490572013021,Weber County,201302,480,670,0.7976,red,POINT (-111.95397576241122 41.212068447484675),-111.95397576241122,41.212068447484675,2,3
806,200506,490572013022,Weber County,201302,915,1145,0.8208,red,POINT (-111.95308036141256 41.20824082557478),-111.95308036141256,41.20824082557478,2,3
807,200507,490572013023,Weber County,201302,520,760,0.517,orange,POINT (-111.96368069490002 41.212197989855596),-111.96368069490002,41.212197989855596,2,2
808,200508,490572014001,Weber County,201400,190,505,0.4927,green,POINT (-111.94272908026673 41.2203002513337),-111.94272908026673,41.2203002513337,2,1
809,200509,490572014002,Weber County,201400,165,430,0.4699,green,POINT (-111.93406560002286 41.21773222866276),-111.93406560002286,41.21773222866276,2,1
810,200510,490572014003,Weber County,201400,185,480,0.4085,green,POINT (-111.94320895234843 41.214452831282166),-111.94320895234843,41.214452831282166,2,1
811,200511,490572015001,Weber County,201500,495,630,0.5625,orange,POINT (-111.9439902666334 41.208214390380284),-111.9439902666334,41.208214390380284,2,2
812,200512,490572015002,Weber County,201500,145,555,0.3592,green,POINT (-111.93732983534102 41.204318176949904),-111.93732983534102,41.204318176949904,2,1
813,200513,490572015003,Weber County,201500,80,115,0.1716,blue,POINT (-111.94319268155438 41.19129524003049),-111.94319268155438,41.19129524003049,2,0
814,200514,490572015004,Weber County,201500,120,240,0.3902,green,POINT (-111.93413065581618 41.1875075388233),-111.93413065581618,41.1875075388233,2,1
815,200515,490572016001,Weber County,201600,340,650,0.6952,orange,POINT (-111.95522159796329 41.201934162986696),-111.95522159796329,41.201934162986696,2,2
816,200516,490572016002,Weber County,201600,615,745,0.6564,orange,POINT (-111.95118549881897 41.202072508055),-111.95118549881897,41.202072508055,2,2
817,200517,490572016003,Weber County,201600,505,900,0.6716,orange,POINT (-111.95219902087962 41.19195518846616),-111.95219902087962,41.19195518846616,2,2
818,200518,490572016004,Weber County,201600,205,425,0.6204,orange,POINT (-111.95666851031066 41.19446401476765),-111.95666851031066,41.19446401476765,2,2
819,200519,490572017001,Weber County,201700,795,1490,0.7926,red,POINT (-111.96163280178024 41.20643686491969),-111.96163280178024,41.20643686491969,2,3
820,200520,490572017002,Weber County,201700,905,1050,0.6522,orange,POINT (-111.96355493631876 41.201183459611435),-111.96355493631876,41.201183459611435,2,2
821,200521,490572018001,Weber County,201800,695,800,0.7512,red,POINT (-111.97939130750576 41.20293768722225),-111.97939130750576,41.20293768722225,2,3
822,200522,490572018002,Weber County,201800,480,805,0.9306,red,POINT (-111.97089709329798 41.20296806097799),-111.97089709329798,41.20296806097799,2,3
823,200523,490572019001,Weber County,201900,745,875,0.8028,red,POINT (-112.00774251948734 41.20807551398834),-112.00774251948734,41.20807551398834,2,3
824,200524,490572020001,Weber County,202000,475,770,0.4438,green,POINT (-111.94985886655024 41.180984339367136),-111.94985886655024,41.180984339367136,2,1
825,200525,490572020002,Weber County,202000,85,205,0.1265,blue,POINT (-111.93060380626012 41.16578661075322),-111.93060380626012,41.16578661075322,2,0
826,200526,490572020003,Weber County,202000,510,615,0.26,green,POINT (-111.9404939049973 41.17458698185888),-111.9404939049973,41.17458698185888,2,1
827,200527,490572101001,Weber County,210100,450,605,0.2083,blue,POINT (-111.63879213340974 41.31632774042635),-111.63879213340974,41.31632774042635,2,0
828,200528,490572101002,Weber County,210100,380,645,0.215,blue,POINT (-111.88925343902568 41.29515960811468),-111.88925343902568,41.29515960811468,2,0
829,200529,490572101003,Weber County,210100,110,390,0.321,green,POINT (-111.79183772153401 41.272478745084506),-111.79183772153401,41.272478745084506,2,1
830,200530,490572102011,Weber County,210201,80,300,0.1247,blue,POINT (-111.95257264427103 41.32198070464776),-111.95257264427103,41.32198070464776,2,0
831,200531,490572102012,Weber County,210201,110,435,0.4244,green,POINT (-111.9619489448235 41.316495586284525),-111.9619489448235,41.316495586284525,2,1
832,200532,490572102013,Weber County,210201,80,130,0.1008,blue,POINT (-111.95233578091737 41.31362826536364),-111.95233578091737,41.31362826536364,2,0
833,200533,490572102031,Weber County,210203,55,330,0.2018,blue,POINT (-111.94154857361778 41.3116097766753),-111.94154857361778,41.3116097766753,2,0
834,200534,490572102032,Weber County,210203,145,480,0.4138,green,POINT (-111.95929752654155 41.30863619972237),-111.95929752654155,41.30863619972237,2,1
835,200535,490572102041,Weber County,210204,275,630,0.3096,green,POINT (-111.95275258085805 41.3010382412003),-111.95275258085805,41.3010382412003,2,1
836,200536,490572102042,Weber County,210204,155,635,0.2685,green,POINT (-111.95674927594312 41.292724099929096),-111.95674927594312,41.292724099929096,2,1
837,200537,490572103021,Weber County,210302,45,200,0.2339,blue,POINT (-111.98028058491757 41.27248031880335),-111.98028058491757,41.27248031880335,2,0
838,200538,490572103022,Weber County,210302,290,1550,0.4,green,POINT (-111.98250239397454 41.29944531770944),-111.98250239397454,41.29944531770944,2,1
839,200539,490572103023,Weber County,210302,265,1240,0.4247,green,POINT (-111.98215533617655 41.286661764560854),-111.98215533617655,41.286661764560854,2,1
840,200540,490572103024,Weber County,210302,240,680,0.8774,red,POINT (-112.00116687231414 41.29898217149268),-112.00116687231414,41.29898217149268,2,3
841,200541,490572103031,Weber County,210303,230,355,0.1376,blue,POINT (-111.96929458161662 41.34107555374197),-111.96929458161662,41.34107555374197,2,0
842,200542,490572103032,Weber County,210303,0,115,0.0667,blue,POINT (-111.98236785775225 41.3267841282044),-111.98236785775225,41.3267841282044,2,0
843,200543,490572103033,Weber County,210303,10,130,0.0855,blue,POINT (-111.98701601007272 41.33610615001395),-111.98701601007272,41.33610615001395,2,0
844,200544,490572103034,Weber County,210303,40,120,0.1121,blue,POINT (-112.00465568585827 41.338010370973755),-112.00465568585827,41.338010370973755,2,0
845,200545,490572103041,Weber County,210304,370,905,0.3002,green,POINT (-112.01252884606598 41.31758089104143),-112.01252884606598,41.31758089104143,2,1
846,200546,490572103042,Weber County,210304,120,515,0.4619,green,POINT (-111.98138758518303 41.31060835341795),-111.98138758518303,41.31060835341795,2,1
847,200547,490572104021,Weber County,210402,185,1195,0.31,green,POINT (-112.03700830960207 41.31358820938071),-112.03700830960207,41.31358820938071,2,1
848,200548,490572104022,Weber County,210402,525,980,0.3755,green,POINT (-112.01214231086777 41.27114142885168),-112.01214231086777,41.27114142885168,2,1
849,200549,490572104031,Weber County,210403,35,315,0.2045,blue,POINT (-112.25541814488939 41.218675521249274),-112.25541814488939,41.218675521249274,2,0
850,200550,490572104032,Weber County,210403,10,260,0.2796,green,POINT (-112.06129489714934 41.31932867795069),-112.06129489714934,41.31932867795069,2,1
851,200551,490572104033,Weber County,210403,100,700,0.3836,green,POINT (-112.0922671216141 41.300512937896926),-112.0922671216141,41.300512937896926,2,1
852,200552,490572104034,Weber County,210403,265,605,0.235,blue,POINT (-112.04997699980072 41.28378062787449),-112.04997699980072,41.28378062787449,2,0
853,200553,490572104035,Weber County,210403,60,235,0.1679,blue,POINT (-112.0638829492801 41.29924154125268),-112.0638829492801,41.29924154125268,2,0
854,200554,490572104041,Weber County,210404,150,300,0.339,green,POINT (-112.08301179096598 41.258561693175174),-112.08301179096598,41.258561693175174,2,1
855,200555,490572104042,Weber County,210404,190,460,0.374,green,POINT (-112.04547032780178 41.26151473259098),-112.04547032780178,41.26151473259098,2,1
856,200556,490572105041,Weber County,210504,185,400,0.2,blue,POINT (-112.14350694059083 41.180089940262555),-112.14350694059083,41.180089940262555,2,0
857,200557,490572105042,Weber County,210504,55,650,0.2334,blue,POINT (-112.13392406695738 41.16187297446294),-112.13392406695738,41.16187297446294,2,0
858,200558,490572105043,Weber County,210504,445,860,0.1982,blue,POINT (-112.09331918533582 41.171729473977514),-112.09331918533582,41.171729473977514,2,0
859,200559,490572105051,Weber County,210505,105,680,0.277,green,POINT (-112.08890188188802 41.23010655664915),-112.08890188188802,41.23010655664915,2,1
860,200560,490572105052,Weber County,210505,580,1075,0.5083,orange,POINT (-112.02988856828769 41.22508474209556),-112.02988856828769,41.22508474209556,2,2
861,200561,490572105053,Weber County,210505,130,905,0.2864,green,POINT (-112.07563467100474 41.206311276276395),-112.07563467100474,41.206311276276395,2,1
862,200562,490572105061,Weber County,210506,575,1450,0.2651,green,POINT (-112.06596113732553 41.18683276664368),-112.06596113732553,41.18683276664368,2,1
863,200563,490572105062,Weber County,210506,915,1460,0.4665,green,POINT (-112.03645532048833 41.196394078092126),-112.03645532048833,41.196394078092126,2,1
864,200564,490572105063,Weber County,210506,825,1415,0.4863,green,POINT (-112.0521300291341 41.18214267557737),-112.0521300291341,41.18214267557737,2,1
865,200565,490572105081,Weber County,210508,260,660,0.2888,green,POINT (-112.05961842310269 41.16889667058369),-112.05961842310269,41.16889667058369,2,1
866,200566,490572105091,Weber County,210509,545,1075,0.3733,green,POINT (-112.0775950325035 41.171513432766076),-112.0775950325035,41.171513432766076,2,1
867,200567,490572105092,Weber County,210509,300,555,0.3374,green,POINT (-112.06983791228744 41.16779012157486),-112.06983791228744,41.16779012157486,2,1
868,200568,490572105101,Weber County,210510,255,870,0.3946,green,POINT (-112.07427054460042 41.15633947594147),-112.07427054460042,41.15633947594147,2,1
869,200569,490572105102,Weber County,210510,120,360,0.2835,green,POINT (-112.0747610869447 41.16170343502343),-112.0747610869447,41.16170343502343,2,1
870,200570,490572105111,Weber County,210511,235,565,0.2389,blue,POINT (-112.00085630489544 41.18820214386643),-112.00085630489544,41.18820214386643,2,0
871,200571,490572105112,Weber County,210511,500,800,0.479,green,POINT (-111.98943390761818 41.19327234062387),-111.98943390761818,41.19327234062387,2,1
872,200572,490572105121,Weber County,210512,460,805,0.4626,green,POINT (-112.00913226443573 41.16382668690749),-112.00913226443573,41.16382668690749,2,1
873,200573,490572105122,Weber County,210512,465,500,0.4082,green,POINT (-112.00682396629264 41.181459673741486),-112.00682396629264,41.181459673741486,2,1
874,200574,490572105123,Weber County,210512,625,855,0.5327,orange,POINT (-111.99422428208483 41.174161263770415),-111.99422428208483,41.174161263770415,2,2
875,200575,490572106001,Weber County,210600,795,940,0.6026,orange,POINT (-112.02791175349275 41.193817028880595),-112.02791175349275,41.193817028880595,2,2
876,200576,490572106002,Weber County,210600,420,695,0.4137,green,POINT (-112.03321796156662 41.186115470257526),-112.03321796156662,41.186115470257526,2,1
877,200577,490572106003,Weber County,210600,795,1100,0.6077,orange,POINT (-112.02187587732449 41.18033339170134),-112.02187587732449,41.18033339170134,2,2
878,200578,490572106004,Weber County,210600,135,285,0.2689,green,POINT (-112.03161371274393 41.17973020846987),-112.03161371274393,41.17973020846987,2,1
879,200579,490572106005,Weber County,210600,475,630,0.6597,orange,POINT (-112.04065708475451 41.179622320876305),-112.04065708475451,41.179622320876305,2,2
880,200580,490572107011,Weber County,210701,575,905,0.4383,green,POINT (-112.02831019786929 41.17276127611704),-112.02831019786929,41.17276127611704,2,1
881,200581,490572107012,Weber County,210701,285,560,0.6871,orange,POINT (-112.0257972439246 41.165664377767094),-112.0257972439246,41.165664377767094,2,2
882,200582,490572107013,Weber County,210701,310,700,0.4636,green,POINT (-112.0366789930734 41.165652092403846),-112.0366789930734,41.165652092403846,2,1
883,200583,490572107014,Weber County,210701,135,565,0.4669,green,POINT (-112.03979455053386 41.17286793588653),-112.03979455053386,41.17286793588653,2,1
884,200584,490572107031,Weber County,210703,290,605,0.4549,green,POINT (-112.04998902199632 41.17255585813627),-112.04998902199632,41.17255585813627,2,1
885,200585,490572107032,Weber County,210703,235,410,0.3431,green,POINT (-112.04829210420573 41.1654792709158),-112.04829210420573,41.1654792709158,2,1
886,200586,490572107041,Weber County,210704,90,370,0.5248,orange,POINT (-112.02722822473292 41.15730813266596),-112.02722822473292,41.15730813266596,2,2
887,200587,490572107042,Weber County,210704,30,175,0.2536,green,POINT (-112.03619032599569 41.15733669964041),-112.03619032599569,41.15733669964041,2,1
888,200588,490572107043,Weber County,210704,490,720,0.5603,orange,POINT (-112.0420598170138 41.15670977716368),-112.0420598170138,41.15670977716368,2,2
889,200589,490572107044,Weber County,210704,85,740,0.4066,green,POINT (-112.04950532968087 41.156747786606836),-112.04950532968087,41.156747786606836,2,1
890,200590,490572107045,Weber County,210704,240,420,0.3767,green,POINT (-112.0588820430785 41.15744755150676),-112.0588820430785,41.15744755150676,2,1
891,200591,490572108001,Weber County,210800,375,695,0.7394,orange,POINT (-111.97550572780685 41.1928056291727),-111.97550572780685,41.1928056291727,2,2
892,200592,490572108002,Weber County,210800,600,880,0.6718,orange,POINT (-111.96760766630429 41.194129050935096),-111.96760766630429,41.194129050935096,2,2
893,200593,490572108003,Weber County,210800,235,535,0.5632,orange,POINT (-111.96131039129871 41.19366925012955),-111.96131039129871,41.19366925012955,2,2
894,200594,490572109001,Weber County,210900,285,890,0.5798,orange,POINT (-111.96556525048253 41.185843699169276),-111.96556525048253,41.185843699169276,2,2
895,200595,490572109002,Weber County,210900,80,300,0.251,green,POINT (-111.95866549617594 41.1815704314045),-111.95866549617594,41.1815704314045,2,1
896,200596,490572109003,Weber County,210900,115,475,0.2474,blue,POINT (-111.95159506916309 41.16573112458057),-111.95159506916309,41.16573112458057,2,0
897,200597,490572109004,Weber County,210900,295,745,0.5302,orange,POINT (-111.96692591196744 41.17631871620554),-111.96692591196744,41.17631871620554,2,2
898,200598,490572109005,Weber County,210900,130,200,0.2073,blue,POINT (-111.95419674376865 41.1717646682086),-111.95419674376865,41.1717646682086,2,0
899,200599,490572110001,Weber County,211000,310,895,0.4986,green,POINT (-111.97583988478415 41.1827227741121),-111.97583988478415,41.1827227741121,2,1
900,200600,490572110002,Weber County,211000,410,885,0.5673,orange,POINT (-111.98266220460424 41.17847043050482),-111.98266220460424,41.17847043050482,2,2
901,200601,490572111001,Weber County,211100,1215,1385,0.8935,red,POINT (-111.97932879419126 41.17433156117378),-111.97932879419126,41.17433156117378,2,3
902,200602,490572111002,Weber County,211100,170,235,0.5222,orange,POINT (-111.9726636829779 41.169364173830516),-111.9726636829779,41.169364173830516,2,2
903,200603,490572111003,Weber County,211100,150,515,0.4364,green,POINT (-111.97930667958113 41.159204110093434),-111.97930667958113,41.159204110093434,2,1
904,200604,490572111004,Weber County,211100,195,580,0.4854,green,POINT (-111.97961339761466 41.16836500225623),-111.97961339761466,41.16836500225623,2,1
905,200605,490572111005,Weber County,211100,155,415,0.5287,orange,POINT (-111.98753937987445 41.16899275511734),-111.98753937987445,41.16899275511734,2,2
906,200606,490572112011,Weber County,211201,155,265,0.2928,green,POINT (-111.88906166330891 41.15706708551725),-111.88906166330891,41.15706708551725,2,1
907,200607,490572112012,Weber County,211201,70,170,0.156,blue,POINT (-111.92049976396636 41.15200853107149),-111.92049976396636,41.15200853107149,2,0
908,200608,490572112013,Weber County,211201,365,975,0.4194,green,POINT (-111.93262761353571 41.156133092177804),-111.93262761353571,41.156133092177804,2,1
909,200609,490572112021,Weber County,211202,115,270,0.3354,green,POINT (-111.96410356104677 41.16503488421328),-111.96410356104677,41.16503488421328,2,1
910,200610,490572112022,Weber County,211202,620,1710,0.3963,green,POINT (-111.95158835880763 41.15407118264731),-111.95158835880763,41.15407118264731,2,1
911,200611,490572112023,Weber County,211202,135,360,0.2637,green,POINT (-111.9382183835146 41.14257349659315),-111.9382183835146,41.14257349659315,2,1
