,state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,date_local,time_local,date_gmt,time_gmt,sample_measurement,units_of_measure,units_of_measure_code,sample_duration,sample_duration_code,sample_frequency,detection_limit,uncertainty,qualifier,method_type,method,method_code,state,county,date_of_last_change,cbsa_code
739,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-07-06,00:00,2023-07-06,07:00,26.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
740,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-07-07,00:00,2023-07-07,07:00,23.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
741,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-07-08,00:00,2023-07-08,07:00,35.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
742,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-07-09,00:00,2023-07-09,07:00,22.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
743,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-07-10,00:00,2023-07-10,07:00,18.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
744,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-07-11,00:00,2023-07-11,07:00,23.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
745,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-07-12,00:00,2023-07-12,07:00,30.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
746,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-07-13,00:00,2023-07-13,07:00,28.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
747,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-07-14,00:00,2023-07-14,07:00,28.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
748,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-07-15,00:00,2023-07-15,07:00,25.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
749,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-07-16,00:00,2023-07-16,07:00,26.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
750,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-07-17,00:00,2023-07-17,07:00,34.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
751,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-07-18,00:00,2023-07-18,07:00,37.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
752,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-07-19,00:00,2023-07-19,07:00,15.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
753,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-07-20,00:00,2023-07-20,07:00,19.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
754,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-07-21,00:00,2023-07-21,07:00,23.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
755,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-07-22,00:00,2023-07-22,07:00,25.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
756,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-07-23,00:00,2023-07-23,07:00,31.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
757,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-07-24,00:00,2023-07-24,07:00,37.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
758,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-07-25,00:00,2023-07-25,07:00,24.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
759,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-07-26,00:00,2023-07-26,07:00,16.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
760,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-07-27,00:00,2023-07-27,07:00,18.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
761,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-07-28,00:00,2023-07-28,07:00,25.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
762,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-07-29,00:00,2023-07-29,07:00,18.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
763,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-07-30,00:00,2023-07-30,07:00,25.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
764,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-07-31,00:00,2023-07-31,07:00,21.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-17,41620
765,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-08-01,00:00,2023-08-01,07:00,16.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-09-08,41620
766,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-08-02,00:00,2023-08-02,07:00,10.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-09-08,41620
767,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-08-03,00:00,2023-08-03,07:00,6.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-09-08,41620
768,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-08-04,00:00,2023-08-04,07:00,11.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-09-08,41620
769,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-08-05,00:00,2023-08-05,07:00,12.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-09-08,41620
770,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-08-06,00:00,2023-08-06,07:00,14.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-09-08,41620
771,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-08-07,00:00,2023-08-07,07:00,19.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-09-08,41620
772,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-08-08,00:00,2023-08-08,07:00,23.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-09-08,41620
773,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-08-09,00:00,2023-08-09,07:00,27.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-09-08,41620
774,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-08-10,00:00,2023-08-10,07:00,24.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-09-08,41620
775,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-08-11,00:00,2023-08-11,07:00,19.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-09-08,41620
776,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-08-12,00:00,2023-08-12,07:00,14.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-09-08,41620
777,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-08-13,00:00,2023-08-13,07:00,17.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-09-08,41620
778,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-08-14,00:00,2023-08-14,07:00,30.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-09-08,41620
779,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-08-15,00:00,2023-08-15,07:00,22.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-09-08,41620
780,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-08-16,00:00,2023-08-16,07:00,28.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-09-08,41620
781,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-08-17,00:00,2023-08-17,07:00,19.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-09-08,41620
782,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-08-18,00:00,2023-08-18,07:00,9.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-09-08,41620
783,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-08-19,00:00,2023-08-19,07:00,9.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-09-08,41620
784,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-08-20,00:00,2023-08-20,07:00,12.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-09-08,41620
785,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-08-21,00:00,2023-08-21,07:00,9.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-09-08,41620
786,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-08-22,00:00,2023-08-22,07:00,4.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-09-08,41620
787,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-08-23,00:00,2023-08-23,07:00,11.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-09-08,41620
788,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-08-24,00:00,2023-08-24,07:00,12.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-09-08,41620
789,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-08-25,00:00,2023-08-25,07:00,15.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-09-08,41620
790,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-08-26,00:00,2023-08-26,07:00,12.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-09-08,41620
791,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-08-27,00:00,2023-08-27,07:00,12.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-09-08,41620
792,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-08-28,00:00,2023-08-28,07:00,21.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-10-30,41620
793,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-08-29,00:00,2023-08-29,07:00,24.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-10-30,41620
794,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-08-30,00:00,2023-08-30,07:00,66.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-10-30,41620
795,49,035,3013,85101,1,40.496392,-112.036298,WGS84,PM10 - LC,2023-08-31,00:00,2023-08-31,07:00,40.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-10-30,41620
796,49,035,3006,85101,1,40.736389,-111.872222,WGS84,PM10 - LC,2023-06-19,00:00,2023-06-19,07:00,57.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-07-11,41620
797,49,035,3006,85101,1,40.736389,-111.872222,WGS84,PM10 - LC,2023-06-20,00:00,2023-06-20,07:00,12.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-07-11,41620
798,49,035,3006,85101,1,40.736389,-111.872222,WGS84,PM10 - LC,2023-06-21,00:00,2023-06-21,07:00,14.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-07-11,41620
799,49,035,3006,85101,1,40.736389,-111.872222,WGS84,PM10 - LC,2023-06-22,00:00,2023-06-22,07:00,19.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-07-11,41620
800,49,035,3006,85101,1,40.736389,-111.872222,WGS84,PM10 - LC,2023-06-23,00:00,2023-06-23,07:00,30.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-07-11,41620
801,49,035,3006,85101,1,40.736389,-111.872222,WGS84,PM10 - LC,2023-06-24,00:00,2023-06-24,07:00,16.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-07-11,41620
802,49,035,3006,85101,1,40.736389,-111.872222,WGS84,PM10 - LC,2023-06-25,00:00,2023-06-25,07:00,12.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-07-11,41620
803,49,035,3006,85101,1,40.736389,-111.872222,WGS84,PM10 - LC,2023-06-26,00:00,2023-06-26,07:00,14.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-07-11,41620
804,49,035,3006,85101,1,40.736389,-111.872222,WGS84,PM10 - LC,2023-06-27,00:00,2023-06-27,07:00,20.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-07-11,41620
805,49,035,3006,85101,1,40.736389,-111.872222,WGS84,PM10 - LC,2023-06-28,00:00,2023-06-28,07:00,20.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-07-11,41620
806,49,035,3006,85101,1,40.736389,-111.872222,WGS84,PM10 - LC,2023-06-29,00:00,2023-06-29,07:00,12.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-07-11,41620
807,49,035,3006,85101,1,40.736389,-111.872222,WGS84,PM10 - LC,2023-06-30,00:00,2023-06-30,07:00,12.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-07-11,41620
808,49,035,3006,85101,1,40.736389,-111.872222,WGS84,PM10 - LC,2023-07-01,00:00,2023-07-01,07:00,15.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
809,49,035,3006,85101,1,40.736389,-111.872222,WGS84,PM10 - LC,2023-07-02,00:00,2023-07-02,07:00,11.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
810,49,035,3006,85101,1,40.736389,-111.872222,WGS84,PM10 - LC,2023-07-03,00:00,2023-07-03,07:00,30.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
811,49,035,3006,85101,1,40.736389,-111.872222,WGS84,PM10 - LC,2023-07-04,00:00,2023-07-04,07:00,13.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
812,49,035,3006,85101,1,40.736389,-111.872222,WGS84,PM10 - LC,2023-07-05,00:00,2023-07-05,07:00,19.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
813,49,035,3006,85101,1,40.736389,-111.872222,WGS84,PM10 - LC,2023-07-06,00:00,2023-07-06,07:00,21.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
814,49,035,3006,85101,1,40.736389,-111.872222,WGS84,PM10 - LC,2023-07-07,00:00,2023-07-07,07:00,18.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
815,49,035,3006,85101,1,40.736389,-111.872222,WGS84,PM10 - LC,2023-07-08,00:00,2023-07-08,07:00,17.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
816,49,035,3006,85101,1,40.736389,-111.872222,WGS84,PM10 - LC,2023-07-09,00:00,2023-07-09,07:00,13.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
817,49,035,3006,85101,1,40.736389,-111.872222,WGS84,PM10 - LC,2023-07-10,00:00,2023-07-10,07:00,17.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
818,49,035,3006,85101,1,40.736389,-111.872222,WGS84,PM10 - LC,2023-07-11,00:00,2023-07-11,07:00,15.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
819,49,035,3006,85101,1,40.736389,-111.872222,WGS84,PM10 - LC,2023-07-12,00:00,2023-07-12,07:00,19.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
820,49,035,3006,85101,1,40.736389,-111.872222,WGS84,PM10 - LC,2023-07-13,00:00,2023-07-13,07:00,18.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
821,49,035,3006,85101,1,40.736389,-111.872222,WGS84,PM10 - LC,2023-07-14,00:00,2023-07-14,07:00,11.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
822,49,035,3006,85101,1,40.736389,-111.872222,WGS84,PM10 - LC,2023-07-15,00:00,2023-07-15,07:00,9.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
823,49,035,3006,85101,1,40.736389,-111.872222,WGS84,PM10 - LC,2023-07-16,00:00,2023-07-16,07:00,15.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
824,49,035,3006,85101,1,40.736389,-111.872222,WGS84,PM10 - LC,2023-07-17,00:00,2023-07-17,07:00,25.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
825,49,035,3006,85101,1,40.736389,-111.872222,WGS84,PM10 - LC,2023-07-18,00:00,2023-07-18,07:00,28.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
826,49,035,3006,85101,1,40.736389,-111.872222,WGS84,PM10 - LC,2023-07-19,00:00,2023-07-19,07:00,15.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
827,49,035,3006,85101,1,40.736389,-111.872222,WGS84,PM10 - LC,2023-07-20,00:00,2023-07-20,07:00,12.0,Micrograms/cubic meter (LC),105,24 HOUR,7,EVERY DAY,4.0,,,FRM,R - P Co Partisol Model 2025 - Gravimetric,127,Utah,Salt Lake,2023-08-16,41620
